uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,measuredBy,recordedBy,remarks,dataQF
"3cb82dbc-1059-4042-847b-30c5cd5e5bf4","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","J2","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"cbff68f8-c751-4798-938f-12e409dcf1a7","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","G2","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"e4973c5c-a2f8-4a52-a61b-2f0fb7a1061c","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","J1","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"b85f30a5-a833-491f-a8bb-c76fbbe6237f","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","H3","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"f1583aaf-b6a4-40ae-9125-46ca60537d55","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","I7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"73ed823a-b16a-4548-97c6-186fc01b3496","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","G8","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"063f4653-bb80-4acf-87a8-2aed44d4afc6","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","G7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"2e199b0c-0ac4-4ca5-a640-31309335639d","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","H1","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"1d868c0c-ee23-4cd3-aacb-73c468257a73","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","I5","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"dcf70cd7-1c18-4ca8-8fd6-8c84385502e5","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","I6","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"36d5d4b4-75ce-442f-abf7-a75bfaaa8da3","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","I9","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"5f98af51-25d1-4069-8819-354e68f0ff66","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","H8","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"f0ca7009-49cf-4d63-bd4f-e1a8938b9808","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","I10","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"2bb9bd7a-1e3e-4c1e-a5a4-821dc00d90cb","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"c1940f7a-8235-4caf-925d-3355834ff682","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F1","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"0b208348-aee0-4aa7-8bde-be7f60fe6b92","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F6","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"33d57075-e1d1-4833-8aa8-5ae5066cea33","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F4","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"b95e4ff9-4739-4980-86cf-c69bea55c572","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F8","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"e441de3c-c132-4ddb-91b8-56b147467c0e","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E9","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"3550261d-9a6a-4d46-93e6-254273d9396f","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"970555eb-cbf5-42b3-b62e-e45c0878458d","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F5","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"6de3be80-26f2-4c7f-915f-3d13659b44b1","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E8","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"ffa8bd0e-3cca-4d79-8c50-2a81b627aafc","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E10","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"4d793579-e5e1-472a-8e56-0cbc82131c2e","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F10","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"852272b6-aa3f-4917-ad56-748d85f178d2","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F3","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"a435b496-dedb-4b2a-901b-4a584d5006a0","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E3","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"115e49ad-5802-4e41-b44d-7dc12220e034","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F9","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"79bfebaf-189e-486e-823d-957bf25de307","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E6","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"d00c7bef-4913-4372-8b02-63f7044c7e62","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E5","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"6679ad01-b39a-476c-b923-d2386779b655","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","G1","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"4596949a-4941-426d-8f40-1405caeffd7e","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","F2","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"2cc1f1e8-d495-4b7e-8fbe-a1fe016ef37d","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","E4","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"e35252aa-4dd0-4e1f-9728-8208648b0d9d","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","D7","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"eb0bfc44-5bae-46b7-83f6-eadb958ec4b3","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","A5","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"fcdddabd-7a27-47a3-8273-5c32ee071050","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","D4","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"add6ddf0-5aa6-49a8-92ea-0825307df5ff","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","D2","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"1 - trap not set","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"4e81e377-920c-426c-b338-f187c45de3a5","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","C4","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"e25733f5-8433-4c1d-8658-11277bc4c7a2","93d351c4-69f6-463d-912c-29c5b971d752","SJER_032.mammalGrid.mam","D17","SJER","SJER_032","D3","distributed","grasslandHerbaceous",37.092605,-119.744726,"WGS84",45.1,344.8,0.1,"6 - trap set and empty","ShermanXLK","2017-10-24","2017-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eartz@battelleecology.org","sruano@battelleecology.org",,
"ac4c3685-1485-4192-a5f7-a8140f6448a7","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J9","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"d5d52447-f1cf-43c2-b32a-5d88bec13fd5","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J8","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"2ceb6718-4cf8-4070-9568-c47fa822cdcb","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J4","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"a4279f42-7225-43a8-8289-53fb489b71c4","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J6","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"5f2afa33-cfa5-4db0-a4b2-9f7766cbf3bf","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J7","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"7244faa1-05a8-407c-9f9b-8eb39996b94d","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J3","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"f220ea10-a41f-48eb-bb8f-0e21b63a7585","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J10","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"44d644ec-6f60-4064-a2d7-a845ca36ae93","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","J5","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"4cfac704-1cc9-45cd-9ab3-9656cde6fe10","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","G4","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"3fa402ad-5631-4e0b-8a3e-102375641815","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","E9","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"c35c3989-113c-46f1-97ea-b1dca67e1d42","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","G7","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"d5c70914-61bc-48a0-8f5b-606c66aa6466","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","G5","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"f1f18e1c-2bff-452a-b7ab-cb0b2372b4f9","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","H1","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"c7e1756e-7b42-4ec7-8013-200a5f22aa4a","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","H8","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"d8a68bd4-16eb-4c8a-ba24-f213134a2899","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","I3","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"12b1efc6-ff3b-4dcb-b1e0-3f4210c18a3c","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","H10","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"5e99cbde-3b38-436a-88f8-deffb968ec24","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","H2","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"0498537e-2e7a-43d8-a662-525b57ed53db","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","F9","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"521ca898-0a63-46d0-ba71-68b5d0df952b","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","I9","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"f80e3b3b-508f-4025-bf9d-4a571a580d2a","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","G6","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
"6b4db863-272f-4c3d-a0e9-a00e89f65e1e","a7208d41-b11a-4779-a30a-6679a16b64e0","SJER_006.mammalGrid.mam","D17","SJER","SJER_006","F6","distributed","grasslandHerbaceous",37.101706,-119.749027,"WGS84",45.1,386.6,0.1,"6 - trap set and empty","ShermanXLK","2017-10-25","2017-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sruano@battelleecology.org","Eartz@battelleecology.org",,
